date,stock_id,stock_name,open,high,low,close,volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio
2026-04-21,3040,遠見,43.95,44.8,43.3,44.8,165,43,19,0,0.57,99.42,100.0
2026-04-21,3041,揚智,22.9,24.75,22.5,24.75,3705,-234,0,18,3.98,96.01,100.0
2026-04-21,3042,晶技,162.0,171.0,160.0,166.5,5352,-327,0,766,17.02,82.97,100.0
2026-04-21,3043,科風,20.8,21.35,20.4,20.9,147,-15,0,2,1.24,98.75,100.0
2026-04-21,3044,健鼎,423.5,452.0,423.0,444.0,9148,721,-402,45,47.51,52.48,100.0
2026-04-21,3045,台灣大,113.5,114.0,112.0,113.5,18949,-1106,672,107,13.81,32.73,46.55
2026-04-21,3046,建碁,49.05,49.15,48.5,49.15,138,32,0,0,3.74,96.25,100.0
2026-04-21,3047,訊舟,15.8,16.5,15.75,16.4,2500,47,0,43,2.58,97.41,100.0
2026-04-21,3048,益登,39.4,39.95,39.0,39.2,1992,232,0,-4,3.05,96.94,100.0
2026-04-21,3049,精金,14.5,14.7,13.5,13.55,19593,-3266,0,-62,2.43,97.56,100.0
2026-04-21,3050,鈺德,13.3,13.35,13.15,13.3,659,0,0,-1,6.98,93.01,100.0
2026-04-21,3051,力特,24.85,24.85,24.85,24.85,1499,-67,0,171,3.2,96.79,100.0
2026-04-21,3052,夆典,11.0,11.0,10.9,10.95,958,-213,0,0,1.87,98.12,100.0
2026-04-21,3054,立萬利,73.0,75.0,72.3,75.0,413,78,0,-1,0.5,99.49,100.0
2026-04-21,3055,蔚華科,82.5,82.5,82.5,82.5,1095,-39,0,76,1.54,98.45,100.0
2026-04-21,3056,富華新,14.5,14.55,14.35,14.5,1467,119,0,-10,4.4,95.59,100.0
2026-04-21,3057,喬鼎,18.85,19.1,18.45,18.65,330,61,0,-1,2.03,97.96,100.0
2026-04-21,3058,立德,9.08,9.13,9.05,9.08,996,124,0,0,2.69,97.3,100.0
2026-04-21,3059,華晶科,37.3,38.15,37.3,38.1,1888,720,0,12,9.68,90.31,100.0
2026-04-21,3060,銘異,30.55,31.2,30.0,30.45,2568,565,0,5,9.22,90.77,100.0
2026-04-21,3062,建漢,30.6,30.95,29.75,30.15,8553,-73,0,3,11.94,88.05,100.0
2026-04-21,3064,泰偉,19.45,19.45,18.5,18.5,8,0,0,0,0.12,99.87,100.0
2026-04-21,3066,李洲,21.7,21.75,20.5,20.55,830,20,0,0,0.8,99.19,100.0
2026-04-21,3067,全域,18.0,18.35,18.0,18.35,6,0,0,0,0.0,99.99,100.0
2026-04-21,3071,協禧,30.8,30.8,30.0,30.4,761,263,0,-2,2.5,97.49,100.0
2026-04-21,3073,天方能源,27.5,27.5,26.3,26.4,110,-1,0,0,2.01,97.98,100.0
2026-04-21,3078,僑威,57.5,57.7,56.9,57.6,729,147,-6,0,18.19,81.8,100.0
2026-04-21,3081,聯亞,2910.0,3015.0,2775.0,2935.0,4028,-63,-227,-37,20.85,79.14,100.0
2026-04-21,3083,網龍,27.0,27.25,26.35,26.65,298,-37,0,0,1.38,98.61,100.0
2026-04-21,3085,新零售,12.65,12.65,11.7,11.8,33,0,0,0,5.69,94.3,100.0
2026-04-21,3086,華義*,39.3,39.3,39.3,39.3,514,-61,0,74,41.55,58.44,100.0
2026-04-21,3088,艾訊,103.0,103.5,101.0,103.0,1831,296,0,-4,11.08,88.91,100.0
2026-04-21,3090,日電貿,110.0,111.5,106.0,108.0,4221,621,-131,-235,9.93,90.06,100.0
2026-04-21,3092,鴻碩,34.8,35.05,33.15,34.6,1543,172,0,-3,1.2,98.79,100.0
2026-04-21,3093,港建*,74.1,74.7,66.5,69.3,6943,433,0,2,68.47,31.52,100.0
2026-04-21,3094,聯傑,25.75,26.25,25.2,26.05,1043,56,0,10,2.69,97.3,100.0
2026-04-21,3095,及成,35.3,38.55,35.3,38.55,138,14,0,0,3.78,96.21,100.0
2026-04-21,3097,拍檔,26.26,35.05,27.0,31.6,819,0,0,0,0.0,0.0,0.0
2026-04-21,3105,穩懋,625.0,637.0,585.0,617.0,54738,-1888,1398,-202,30.29,69.7,100.0
2026-04-21,3114,好德,26.05,26.35,26.05,26.35,54,-1,0,0,0.86,99.13,100.0
2026-04-21,3115,富榮綱,9.74,10.35,9.74,10.35,69,1,0,0,1.72,98.27,100.0
2026-04-21,3117,年程,32.06,51.0,47.3,51.0,5,0,0,0,0.0,0.0,0.0
2026-04-21,3118,進階,33.7,33.7,33.45,33.5,22,0,0,0,0.44,99.55,100.0
2026-04-21,3122,笙泉,27.9,28.4,27.3,28.4,483,55,0,0,1.49,98.5,100.0
2026-04-21,3128,昇銳,25.0,25.55,25.0,25.45,218,66,0,0,3.86,96.13,100.0
2026-04-21,3130,一零四,222.0,222.5,221.5,221.5,24,0,0,0,21.01,78.98,100.0
2026-04-21,3131,弘塑,3370.0,3370.0,3185.0,3280.0,973,-70,94,0,38.14,61.85,100.0
2026-04-21,3135,凌航,115.0,124.0,115.0,124.0,4468,449,0,36,1.74,98.25,100.0
2026-04-21,3138,耀登,184.0,198.0,178.0,198.0,9527,562,0,95,3.82,96.17,100.0
2026-04-21,3141,晶宏,44.7,48.95,44.7,48.95,1192,79,0,0,10.66,89.33,100.0
2026-04-21,3147,大綜,168.0,177.5,167.0,176.5,725,-47,0,16,2.19,97.8,100.0
2026-04-21,3149,正達,47.8,47.9,44.7,46.3,13680,-2578,0,-3,3.22,96.77,100.0
2026-04-21,3150,鈺寶-創,18.45,20.25,18.45,20.25,256,51,0,-10,0.99,99.0,100.0
2026-04-21,3152,璟德,176.0,179.0,168.0,168.5,1765,-383,0,-49,13.71,86.28,100.0
2026-04-21,3158,嘉實,89.5,91.4,89.5,90.1,16,0,0,0,1.61,98.38,100.0
2026-04-21,3162,精確,70.7,70.9,68.6,69.4,5436,-341,0,1,48.05,51.94,100.0
2026-04-21,3163,波若威,1300.0,1300.0,1215.0,1260.0,1027,-426,133,-14,35.03,64.96,100.0
2026-04-21,3164,景岳,18.05,18.05,17.95,18.0,45,3,0,1,0.51,99.48,100.0
2026-04-21,3167,大量,670.0,670.0,615.0,626.0,1526,-13,-225,-13,12.85,87.14,100.0
2026-04-21,3168,眾福科,44.5,44.5,43.95,43.95,65,-1,0,1,1.23,98.76,100.0
2026-04-21,3169,亞信,96.2,105.5,96.2,105.5,1453,240,0,22,4.3,95.69,100.0
2026-04-21,3171,新洲,64.3,66.2,64.1,66.0,154,-17,0,0,0.82,99.17,100.0
2026-04-21,3171,炎洲流通,64.3,66.2,64.1,66.0,154,-17,0,0,0.82,99.17,100.0
2026-04-21,3176,基亞,30.8,30.8,30.05,30.6,290,-63,0,0,4.35,95.64,100.0
2026-04-21,3178,公準,75.0,75.0,71.0,71.9,298,-5,0,0,1.65,98.34,100.0
2026-04-21,3184,微邦,19.5,20.45,18.9,19.8,738,0,0,0,0.0,0.0,0.0
2026-04-21,3188,鑫龍騰,26.2,26.2,25.7,25.9,530,107,0,0,2.28,97.71,100.0
2026-04-21,3189,景碩,453.0,473.5,446.0,473.5,38001,2853,690,-40,19.08,80.91,100.0
2026-04-21,3191,雲嘉南,13.6,14.45,13.55,14.2,14,-1,0,0,0.05,99.94,100.0
2026-04-21,3205,佰研,59.3,59.9,58.9,59.2,178,4,0,0,6.71,93.28,100.0
2026-04-21,3206,志豐,37.2,37.2,36.8,36.95,94,8,0,0,2.04,97.95,100.0
2026-04-21,3207,耀勝,66.6,68.9,65.1,68.9,697,350,0,2,4.15,95.84,100.0
2026-04-21,3209,全科,49.4,49.45,47.45,48.6,2954,-229,81,-5,16.56,83.43,100.0
2026-04-21,3211,順達,374.0,381.5,363.5,379.5,8682,1474,-115,213,25.7,74.29,100.0
2026-04-21,3213,茂訊,108.0,108.0,106.5,107.0,337,90,0,-6,8.04,91.95,100.0
2026-04-21,3217,優群,166.0,167.5,163.5,164.5,826,-254,48,29,6.48,93.51,100.0
2026-04-21,3218,大學光,129.5,130.0,128.0,130.0,249,-35,0,0,5.11,94.88,100.0
2026-04-21,3219,倚強股份,68.7,71.4,68.3,68.5,432,23,0,15,1.73,98.26,100.0
2026-04-21,3219,倚強科,68.7,71.4,68.3,68.5,432,23,0,15,1.73,98.26,100.0
2026-04-21,3221,台嘉碩,51.8,53.6,51.6,53.6,19466,-1516,0,11,5.93,94.06,100.0
2026-04-21,3224,三顧,43.0,46.45,43.0,46.45,443,2,0,2,0.87,99.12,100.0
2026-04-21,3226,龍鋒,40.6,41.25,40.6,41.25,2,0,0,0,0.08,99.91,100.0
2026-04-21,3227,原相,201.5,203.0,198.0,200.0,2250,321,-660,11,23.13,76.79,100.0
2026-04-21,3228,金麗科,160.0,167.0,154.0,167.0,2230,-244,-1,6,6.68,93.31,100.0
2026-04-21,3229,晟鈦,37.1,37.1,35.3,37.1,3243,-87,0,18,0.78,99.21,100.0
2026-04-21,3230,錦明,43.45,43.45,40.1,40.65,1457,49,0,-3,3.68,96.31,100.0
2026-04-21,3231,緯創,142.0,145.5,141.5,144.5,86280,27712,1109,1444,27.96,72.03,100.0
2026-04-21,3232,昱捷,22.3,22.3,22.0,22.2,123,0,0,0,8.21,91.78,100.0
2026-04-21,3234,光環,124.0,125.5,117.5,118.0,1965,-132,0,0,3.55,96.44,100.0
2026-04-21,3236,千如,33.95,34.5,33.65,33.9,2022,160,0,0,15.06,84.93,100.0
2026-04-21,3252,海灣,20.35,20.35,20.35,20.35,1,0,0,0,2.24,97.75,100.0
2026-04-21,3257,虹冠電,55.0,55.3,54.1,55.0,275,56,-35,1,1.25,98.74,100.0
2026-04-21,3259,鑫創,17.1,17.2,17.05,17.1,33,6,0,0,10.93,89.06,100.0
2026-04-21,3260,威剛,366.5,393.5,366.5,393.5,33331,10167,-170,283,21.05,78.94,100.0
2026-04-21,3264,欣銓,198.0,206.0,196.5,206.0,16556,2167,33,536,30.88,69.11,100.0
2026-04-21,3265,台星科,172.0,177.0,170.0,176.0,4630,275,0,-17,9.12,90.87,100.0
2026-04-21,3266,昇陽,14.1,14.2,13.7,13.8,140,52,0,-1,8.24,91.75,100.0
2026-04-21,3268,海德威,16.75,17.4,16.75,17.4,126,-1,0,0,1.02,98.97,100.0
2026-04-21,3272,東碩,21.1,21.15,20.7,21.15,486,153,0,6,1.04,98.95,100.0
2026-04-21,3276,宇環,14.85,15.0,14.7,14.9,199,5,0,0,1.03,98.96,100.0
2026-04-21,3284,太普高,18.4,18.4,18.0,18.2,237,30,0,0,0.76,99.23,100.0
2026-04-21,3285,微端,28.05,28.2,27.85,28.0,26,1,0,0,12.91,87.08,100.0
2026-04-21,3287,廣寰科,29.7,29.75,29.45,29.65,72,-5,0,0,1.41,98.58,100.0
2026-04-21,3288,點晶,15.75,16.2,15.75,16.2,38,0,0,0,0.14,99.85,100.0
2026-04-21,3289,宜特,217.5,217.5,205.0,210.5,7172,-79,0,123,11.97,88.02,100.0
2026-04-21,3290,東浦,48.3,50.1,47.25,49.95,872,10,0,28,7.38,92.61,100.0
2026-04-21,3293,鈊象,794.0,795.0,776.0,779.0,1384,85,-64,-36,27.25,72.74,100.0
2026-04-21,3294,英濟,33.25,33.85,33.1,33.2,571,65,0,0,11.7,88.29,100.0
2026-04-21,3296,勝德,21.3,21.6,21.2,21.25,101,4,0,0,2.51,97.48,100.0
2026-04-21,3297,杭特,36.0,36.3,35.5,35.95,113,14,0,0,4.03,95.96,100.0
2026-04-21,3303,岱稜,46.3,47.3,46.05,47.3,280,70,0,0,4.63,95.36,100.0
2026-04-21,3305,昇貿,120.0,120.5,117.0,117.5,3418,111,0,-113,3.57,96.42,100.0
2026-04-21,3306,鼎天,48.6,49.2,48.35,48.5,223,-7,0,0,3.41,96.58,100.0
